bin_id,latitude,longitude,district,waste_type,capacity_liters,previous_fill_pct,hours_since_collection,day_of_week,is_weekend,temperature,rain_flag,nearby_activity_score,historical_daily_fill_rate,target_fill_pct
TRN-0252,51.197572,71.47957,Industrial,Plastic,1100,59.15,86,1,0,13.6,0,4.07,5.19,47.88
TRN-0253,51.140198,71.479343,Market,General,120,74.13,10,1,0,13.9,0,8.28,15.16,66.85
TRN-0254,51.199367,71.434835,Residential,Plastic,660,53.79,24,2,0,-2.8,0,3.8,4.78,41.64
TRN-0255,51.1902,71.42772,Residential,Glass,1100,20.73,22,4,0,6.7,0,5.09,2.91,24.95
TRN-0256,51.138261,71.414954,School Zone,Plastic,660,57.37,42,6,1,20.9,1,7.22,6.5,59.99
TRN-0257,51.218253,71.50311,Industrial,Plastic,120,43.68,82,2,0,1.3,0,3.78,9.59,50.15
TRN-0258,51.163109,71.44973,Downtown,Glass,1100,70.52,40,3,0,4.4,0,8.06,7.74,59.38
TRN-0259,51.168105,71.446795,Downtown,General,660,89.05,59,2,0,7.4,0,5.8,10.26,93.5
TRN-0260,51.188274,71.464526,Park,Glass,240,31.08,47,0,0,-10.0,0,4.6,4.08,28.76
TRN-0261,51.170148,71.437059,Downtown,Plastic,660,14.06,92,2,0,18.3,0,9.59,10.95,71.45
TRN-0262,51.204197,71.50049,Industrial,Plastic,120,46.18,96,2,0,22.3,0,5.0,4.98,44.66
TRN-0263,51.20674,71.421884,Residential,Glass,660,32.16,84,1,0,18.7,1,6.08,6.59,42.85
TRN-0264,51.164089,71.44053,Downtown,Plastic,1100,25.11,17,4,0,26.3,1,7.83,7.48,28.3
TRN-0265,51.163758,71.373149,Business Center,Plastic,240,40.79,82,1,0,8.2,1,7.4,10.5,78.95
TRN-0266,51.177374,71.42099,Downtown,General,1100,50.69,75,1,0,35.0,0,5.47,5.94,70.8
TRN-0267,51.185246,71.411386,Residential,Paper,240,7.39,34,2,0,3.0,1,5.9,9.45,22.12
TRN-0268,51.191101,71.474261,Downtown,Plastic,1100,38.38,22,6,1,11.1,0,4.71,5.11,33.21
TRN-0269,51.176465,71.454448,Downtown,General,660,48.26,95,4,0,9.8,0,7.04,11.08,100.0
TRN-0270,51.150777,71.451451,Downtown,Paper,120,72.14,71,2,0,16.4,0,7.4,10.59,79.02
TRN-0271,51.163908,71.43685,Downtown,Paper,1100,38.19,25,5,1,10.9,0,6.91,7.18,46.18
TRN-0272,51.170948,71.442033,Downtown,Plastic,1100,42.79,20,0,0,12.7,0,9.79,9.2,47.1
TRN-0273,51.178093,71.420061,Downtown,General,240,26.54,57,2,0,5.2,1,9.41,13.21,74.95
TRN-0274,51.19315,71.470914,Park,Plastic,660,3.15,51,3,0,8.3,0,5.94,6.99,15.55
TRN-0275,51.135304,71.433669,School Zone,General,240,11.59,80,3,0,-10.0,1,6.08,13.18,78.25
TRN-0276,51.188227,71.421563,Residential,General,120,67.08,65,4,0,24.4,0,7.51,11.76,84.76
TRN-0277,51.197277,71.409191,Residential,Plastic,240,51.58,78,4,0,0.7,1,6.08,5.42,49.22
TRN-0278,51.146694,71.471782,Market,General,240,15.33,42,3,0,7.6,0,7.76,12.5,55.14
TRN-0279,51.206722,71.504206,Industrial,General,120,46.19,94,6,1,0.2,0,3.94,8.84,67.43
TRN-0280,51.211618,71.494931,Industrial,Paper,120,29.39,93,6,1,21.4,0,4.95,5.76,46.21
TRN-0281,51.185298,71.455329,Downtown,General,1100,1.95,91,3,0,6.9,0,6.74,7.3,57.53
TRN-0282,51.195573,71.421288,Residential,Glass,240,32.12,68,6,1,-10.0,1,5.55,6.78,41.59
TRN-0283,51.189132,71.412548,Residential,Organic,1100,54.23,37,4,0,17.6,0,5.75,7.97,53.16
TRN-0284,51.196199,71.400398,Residential,Paper,240,49.2,16,0,0,4.3,0,4.19,5.84,33.2
TRN-0285,51.196274,71.476516,Park,Glass,120,74.43,54,0,0,13.7,0,4.5,4.9,48.71
TRN-0286,51.195845,71.410569,Residential,Organic,660,30.86,36,0,0,24.8,0,4.27,7.47,47.43
TRN-0287,51.198991,71.439161,Downtown,General,240,42.65,17,1,0,1.2,0,8.36,12.5,47.6
TRN-0288,51.178713,71.395101,Residential,Organic,240,35.99,31,2,0,13.3,1,4.4,9.1,34.89
TRN-0289,51.158993,71.494147,Market,General,1100,28.58,77,0,0,4.0,1,9.12,9.46,73.46
TRN-0290,51.162582,71.468284,Downtown,Paper,240,16.94,29,4,0,26.8,0,5.87,9.22,34.23
TRN-0291,51.221816,71.501258,Industrial,Plastic,240,36.43,10,2,0,15.0,0,2.65,6.14,27.1
TRN-0292,51.166796,71.451813,Downtown,General,660,44.7,21,4,0,13.7,0,6.1,9.18,48.12
TRN-0293,51.166175,71.415059,Business Center,General,120,70.39,18,3,0,-2.1,1,7.48,12.1,60.66
TRN-0294,51.162632,71.446487,Downtown,Glass,660,51.1,18,1,0,23.8,0,7.6,7.57,51.62
TRN-0295,51.234213,71.507868,Industrial,General,240,78.49,42,4,0,25.4,0,4.3,6.28,60.59
TRN-0296,51.166093,71.417198,Business Center,General,120,42.37,84,6,1,4.0,0,5.85,10.65,87.4
TRN-0297,51.160134,71.41073,Business Center,General,240,62.67,36,2,0,16.0,0,7.61,12.58,70.45
TRN-0298,51.223374,71.51488,Industrial,Plastic,240,30.38,95,2,0,21.6,1,3.07,4.13,39.8
TRN-0299,51.142039,71.418694,School Zone,Organic,660,28.53,84,3,0,35.0,0,7.69,10.65,91.36
TRN-0300,51.196256,71.483095,Park,Organic,1100,75.54,16,5,1,19.1,0,4.51,4.77,64.55
TRN-0301,51.136317,71.469282,School Zone,Plastic,660,39.05,58,3,0,14.0,0,7.01,8.49,59.83
TRN-0302,51.154009,71.463478,Downtown,General,240,17.12,76,5,1,12.0,1,6.58,10.89,68.5
TRN-0303,51.142773,71.476068,Market,General,1100,81.55,69,0,0,12.7,1,10.0,10.16,100.0
TRN-0304,51.177086,71.459664,Market,Plastic,660,43.44,22,0,0,24.0,0,7.39,11.4,49.19
TRN-0305,51.207161,71.503837,Industrial,Organic,120,34.96,69,2,0,2.5,0,3.46,9.13,54.22
TRN-0306,51.142928,71.487361,Market,Paper,120,10.44,51,1,0,26.1,1,8.92,13.61,49.14
TRN-0307,51.194055,71.42891,Residential,Plastic,240,51.43,23,0,0,-6.0,0,5.12,8.05,49.79
TRN-0308,51.179108,71.456998,Park,Paper,120,72.49,19,1,0,22.7,0,3.96,7.76,49.16
TRN-0309,51.19711,71.395572,Residential,Plastic,240,61.34,36,1,0,26.3,0,3.41,4.59,44.25
TRN-0310,51.184583,71.426153,Downtown,Plastic,240,45.55,27,6,1,24.5,0,6.64,10.96,55.77
TRN-0311,51.141023,71.480304,Market,Plastic,1100,35.96,53,5,1,17.5,0,7.74,8.3,61.1
TRN-0312,51.193536,71.396324,Residential,Paper,240,53.18,40,2,0,19.1,0,7.25,6.92,52.07
TRN-0313,51.2198,71.404075,Residential,Plastic,240,30.74,12,6,1,8.8,0,7.89,8.79,37.59
TRN-0314,51.197437,71.415962,Residential,Glass,1100,44.06,68,5,1,-0.6,1,5.34,5.01,43.61
TRN-0315,51.206503,71.426035,Residential,Plastic,240,52.49,6,1,0,17.2,0,3.85,7.72,38.46
TRN-0316,51.191132,71.414213,Residential,General,120,49.22,46,3,0,14.9,1,6.21,10.84,58.5
TRN-0317,51.197131,71.430334,Residential,General,120,60.65,6,6,1,26.0,0,4.32,10.65,42.89
TRN-0318,51.127717,71.459372,School Zone,Plastic,660,13.32,78,3,0,12.2,0,6.5,8.15,49.12
TRN-0319,51.191808,71.418969,Residential,Plastic,240,7.12,32,2,0,16.1,0,4.71,6.37,19.32
TRN-0320,51.1458,71.389628,Business Center,Plastic,660,71.25,10,6,1,17.7,0,7.25,10.03,56.83
TRN-0321,51.148656,71.394542,Business Center,Paper,1100,76.87,24,4,0,21.4,0,7.41,8.65,58.86
TRN-0322,51.147257,71.459416,Market,General,660,47.32,55,3,0,26.3,0,7.36,11.89,82.55
TRN-0323,51.206356,71.407355,Residential,Paper,1100,37.61,76,6,1,1.6,0,4.63,5.4,43.95
TRN-0324,51.142462,71.468205,Market,Paper,660,49.69,11,5,1,23.1,0,9.92,13.03,46.46
TRN-0325,51.224328,71.507323,Industrial,Plastic,660,50.78,31,2,0,11.7,0,3.86,4.79,46.75
TRN-0326,51.191403,71.462604,Park,Plastic,120,59.89,12,2,0,22.4,1,4.94,9.6,46.62
TRN-0327,51.202973,71.484924,Industrial,General,240,28.04,24,0,0,33.2,0,1.44,3.96,13.89
TRN-0328,51.164469,71.482058,Market,Plastic,240,35.3,30,0,0,-10.0,0,9.84,10.15,56.49
TRN-0329,51.183784,71.475634,Park,Organic,660,35.53,57,6,1,29.8,1,4.05,4.87,38.29
TRN-0330,51.191147,71.405812,Residential,Organic,240,43.41,11,0,0,12.5,0,6.64,9.01,32.86
TRN-0331,51.144003,71.424787,School Zone,Paper,660,8.1,59,5,1,2.9,0,7.27,8.43,37.19
TRN-0332,51.220212,71.437855,Residential,General,240,39.6,75,1,0,8.3,0,4.78,7.36,50.17
TRN-0333,51.152495,71.43917,School Zone,Paper,660,81.2,91,3,0,0.6,1,5.25,7.47,93.3
TRN-0334,51.210173,71.513067,Industrial,Organic,240,45.68,49,5,1,20.6,0,6.29,8.96,54.6
TRN-0335,51.165912,71.473554,Downtown,General,1100,68.32,47,6,1,0.5,1,8.28,8.56,73.72
TRN-0336,51.196443,71.488035,Park,Organic,240,40.01,62,2,0,29.7,1,5.75,8.44,49.53
TRN-0337,51.170671,71.475204,Downtown,General,660,14.63,96,6,1,23.0,1,9.4,12.19,90.63
TRN-0338,51.125062,71.456674,School Zone,General,660,41.65,6,3,0,17.0,0,7.35,8.49,38.23
TRN-0339,51.167538,71.428008,Downtown,General,240,6.64,18,6,1,-10.0,0,8.89,12.08,27.77
TRN-0340,51.149878,71.384338,Business Center,General,660,14.89,22,0,0,-3.2,0,7.27,9.1,27.06
TRN-0341,51.175937,71.433526,Downtown,Organic,1100,45.14,18,1,0,13.0,0,8.21,9.01,46.82
TRN-0342,51.159087,71.426113,Business Center,Plastic,660,34.98,51,4,0,13.7,0,7.11,8.46,55.51
TRN-0343,51.20768,71.500078,Industrial,General,1100,23.09,5,4,0,26.2,0,3.35,4.5,16.44
TRN-0344,51.179366,71.478275,Park,Plastic,240,21.34,8,5,1,-10.0,0,4.91,8.31,30.54
TRN-0345,51.16514,71.440769,School Zone,Plastic,1100,45.58,65,2,0,4.1,1,5.71,5.58,54.38
TRN-0346,51.211753,71.494925,Industrial,General,1100,70.94,16,4,0,24.9,1,4.26,2.61,49.66
TRN-0347,51.156974,71.411051,Business Center,General,660,39.24,32,4,0,9.6,0,7.46,9.59,46.42
TRN-0348,51.195209,71.427051,Residential,Paper,1100,85.29,3,6,1,7.9,0,3.21,3.11,55.62
TRN-0349,51.182866,71.469724,Park,General,660,82.3,74,0,0,-7.0,0,4.3,5.52,65.15
TRN-0350,51.173102,71.43157,Downtown,Organic,240,45.0,88,0,0,27.8,0,7.02,8.64,74.63
TRN-0351,51.19969,71.483886,Park,General,660,23.39,67,4,0,7.7,0,5.74,5.14,42.66
TRN-0352,51.151121,71.450742,Downtown,Paper,240,31.81,42,0,0,28.2,0,7.71,11.33,58.54
TRN-0353,51.175549,71.4945,Park,Organic,660,36.59,39,1,0,33.1,0,6.39,6.45,48.19
TRN-0354,51.189913,71.511866,Park,General,240,14.15,5,3,0,31.1,0,5.37,9.61,17.21
TRN-0355,51.162113,71.45819,Market,General,660,54.82,25,1,0,13.6,1,8.19,9.97,61.25
TRN-0356,51.131193,71.462773,Market,Glass,240,22.37,45,1,0,7.7,0,8.74,10.65,46.88
TRN-0357,51.127187,71.456486,School Zone,Plastic,240,64.73,5,2,0,6.8,0,6.72,9.77,48.63
TRN-0358,51.214297,71.518101,Industrial,Paper,120,71.82,86,4,0,35.0,0,4.44,7.23,70.18
TRN-0359,51.14855,71.471405,Market,General,240,33.6,60,2,0,11.2,0,8.87,13.05,84.23
TRN-0360,51.192074,71.500698,Park,General,660,11.72,19,5,1,27.7,0,4.11,6.44,22.98
TRN-0361,51.160516,71.39324,Business Center,Plastic,240,57.93,85,1,0,20.3,0,7.81,12.56,100.0
TRN-0362,51.185625,71.444708,Downtown,Organic,120,64.21,23,0,0,8.7,1,7.91,13.22,68.9
TRN-0363,51.164845,71.406657,Downtown,General,240,24.03,64,1,0,10.7,0,6.29,10.12,63.18
TRN-0364,51.175744,71.450615,Downtown,Organic,240,53.09,95,6,1,29.4,0,7.75,9.76,100.0
TRN-0365,51.193399,71.478058,Park,Paper,240,56.13,36,1,0,14.4,0,3.06,5.86,47.1
TRN-0366,51.193648,71.413556,Residential,General,240,10.48,82,0,0,8.1,1,6.62,10.0,53.95
TRN-0367,51.144032,71.438687,School Zone,General,660,12.51,89,2,0,3.5,0,7.68,9.81,68.12
TRN-0368,51.13709,71.443334,School Zone,General,660,28.68,53,4,0,18.2,1,8.89,9.24,57.9
TRN-0369,51.19861,71.411537,Residential,Plastic,1100,30.89,63,2,0,7.3,0,4.17,4.94,40.52
TRN-0370,51.159384,71.388709,Business Center,Paper,120,59.9,18,2,0,21.7,0,9.05,12.55,55.63
TRN-0371,51.141727,71.405967,School Zone,Plastic,240,50.08,81,0,0,35.0,0,8.13,12.52,90.94
TRN-0372,51.189123,71.38882,Residential,General,120,26.04,22,4,0,20.7,0,5.2,8.86,30.66
TRN-0373,51.197649,71.443245,Residential,Paper,660,35.33,29,1,0,35.0,0,4.99,9.26,37.86
TRN-0374,51.198229,71.428754,Residential,Paper,120,50.2,83,0,0,4.7,1,4.21,9.2,59.81
TRN-0375,51.192923,71.455161,Downtown,Plastic,240,45.18,20,5,1,22.9,0,5.92,10.04,46.16
TRN-0376,51.161748,71.439686,Downtown,Plastic,660,20.5,65,6,1,30.3,0,6.57,8.84,51.95
TRN-0377,51.157407,71.399607,Business Center,General,240,23.99,36,4,0,31.9,1,6.42,12.92,54.13
TRN-0378,51.145819,71.488879,Market,Paper,660,25.42,34,6,1,30.6,1,10.0,9.52,44.42
TRN-0379,51.209662,71.394397,Residential,Plastic,660,17.29,88,2,0,14.2,0,3.75,4.93,37.96
TRN-0380,51.131218,71.42214,School Zone,General,1100,57.17,3,3,0,25.6,0,7.26,5.92,37.42
TRN-0381,51.157391,71.491246,Market,General,240,1.01,72,2,0,0.8,0,9.28,13.28,70.42
TRN-0382,51.18442,71.402115,Business Center,Paper,240,41.8,14,3,0,34.9,0,8.19,9.8,39.45
TRN-0383,51.135243,71.437929,School Zone,Paper,240,49.29,77,6,1,1.6,0,7.59,9.69,76.85
TRN-0384,51.144578,71.471986,Market,General,120,58.42,71,4,0,30.3,0,9.84,14.47,100.0
TRN-0385,51.19525,71.379775,Residential,Organic,120,58.19,60,0,0,27.6,0,4.91,7.54,60.37
TRN-0386,51.158632,71.406365,Business Center,Organic,240,70.13,63,4,0,27.5,0,7.9,13.97,100.0
TRN-0387,51.152112,71.429182,School Zone,General,240,70.55,2,2,0,35.0,0,6.78,12.41,48.28
TRN-0388,51.144853,71.405229,Business Center,Paper,120,62.46,35,3,0,27.7,0,9.23,11.31,58.17
TRN-0389,51.148489,71.430936,Downtown,Plastic,660,49.87,71,3,0,-3.2,0,9.71,12.03,87.4
TRN-0390,51.220755,71.50039,Industrial,Glass,660,58.01,57,4,0,21.7,0,2.59,4.0,47.42
TRN-0391,51.201625,71.454597,Park,General,120,11.25,19,6,1,-10.0,1,2.57,8.38,14.23
TRN-0392,51.166975,71.441967,Downtown,General,660,28.56,73,6,1,12.8,0,8.03,8.37,69.23
TRN-0393,51.201958,71.494191,Park,Plastic,1100,41.51,29,6,1,8.5,0,5.98,5.1,50.13
TRN-0394,51.145823,71.452221,School Zone,General,240,61.07,62,4,0,22.3,0,9.25,13.09,96.96
TRN-0395,51.165719,71.469126,Downtown,Paper,660,15.73,62,1,0,3.3,0,8.21,8.89,46.84
TRN-0396,51.140958,71.457887,Market,Plastic,120,63.24,23,1,0,3.7,0,10.0,13.29,70.17
TRN-0397,51.221927,71.481529,Industrial,General,1100,20.35,5,5,1,20.5,0,5.73,5.2,20.26
TRN-0398,51.205128,71.42062,Residential,Plastic,120,14.91,92,6,1,29.3,0,7.01,9.82,59.31
TRN-0399,51.162119,71.473208,Market,Organic,240,55.09,73,0,0,14.0,0,9.77,14.28,100.0
TRN-0400,51.15196,71.481739,Market,Organic,1100,64.35,3,1,0,35.0,0,7.39,10.13,52.62
TRN-0401,51.192774,71.408507,Residential,Plastic,660,38.94,19,4,0,9.5,0,5.39,5.61,26.98
TRN-0402,51.162144,71.408661,Business Center,General,240,42.77,54,1,0,22.8,0,8.13,12.3,73.66
TRN-0403,51.135327,71.427858,School Zone,General,660,25.06,85,0,0,18.4,0,6.99,10.1,79.63
TRN-0404,51.185346,71.442455,Downtown,Organic,1100,75.74,22,6,1,9.5,0,7.36,6.26,74.18
TRN-0405,51.15268,71.383488,Business Center,Paper,240,37.04,51,0,0,31.0,0,9.52,11.15,64.14
TRN-0406,51.213976,71.513953,Industrial,Plastic,120,74.72,68,1,0,2.4,1,3.07,6.2,62.8
TRN-0407,51.207762,71.420723,Residential,Organic,240,12.16,85,6,1,-10.0,0,6.28,11.31,62.38
TRN-0408,51.223958,71.515068,Industrial,General,1100,58.56,54,0,0,12.4,0,4.25,4.68,43.83
TRN-0409,51.18053,71.463865,Downtown,Paper,120,62.75,41,5,1,10.7,1,6.46,11.04,71.72
TRN-0410,51.1731,71.406555,Business Center,General,240,44.62,19,3,0,27.8,0,6.62,12.35,41.67
TRN-0411,51.179129,71.494056,Park,General,120,13.99,53,3,0,-2.2,0,2.93,3.95,17.96
TRN-0412,51.200206,71.50765,Park,Plastic,120,36.25,49,5,1,20.8,0,5.33,8.0,50.42
TRN-0413,51.182213,71.478282,Downtown,Plastic,240,61.68,86,0,0,19.2,1,7.33,10.09,92.96
TRN-0414,51.163599,71.412532,Business Center,Glass,240,30.54,50,0,0,18.2,1,6.89,10.39,45.24
TRN-0415,51.15555,71.453721,Downtown,General,120,21.14,75,1,0,27.6,0,5.34,11.8,70.24
TRN-0416,51.193875,71.422273,Residential,Organic,120,37.47,41,3,0,13.7,0,5.88,10.77,53.43
TRN-0417,51.169945,71.456176,Downtown,Organic,120,65.69,48,6,1,14.7,0,7.21,12.9,91.52
TRN-0418,51.138427,71.443125,School Zone,Paper,120,10.98,5,0,0,19.9,0,6.31,9.97,27.51
TRN-0419,51.172168,71.42195,Residential,Glass,120,24.03,48,2,0,12.7,0,4.34,7.28,27.62
TRN-0420,51.169425,71.437151,Business Center,Plastic,660,51.63,20,3,0,-3.6,0,7.54,9.18,42.72
TRN-0421,51.19972,71.509373,Park,Plastic,120,20.91,32,1,0,8.7,1,5.32,9.43,28.04
TRN-0422,51.171089,71.449143,Downtown,General,240,43.18,94,2,0,10.6,0,7.04,10.07,89.09
TRN-0423,51.174694,71.449052,Downtown,General,660,90.57,66,1,0,6.7,0,6.09,10.18,100.0
TRN-0424,51.161576,71.441371,Downtown,Organic,660,94.81,19,0,0,9.9,1,7.34,9.37,74.41
TRN-0425,51.181278,71.492026,Park,Plastic,660,52.57,54,3,0,16.3,0,5.95,7.54,54.02
TRN-0426,51.214514,71.498696,Industrial,General,1100,40.44,45,6,1,10.4,1,3.94,2.47,32.56
TRN-0427,51.193733,71.426676,Residential,General,240,73.6,73,2,0,25.1,0,5.48,9.18,81.8
TRN-0428,51.222204,71.487142,Industrial,Plastic,120,38.44,29,4,0,25.3,0,3.54,6.07,31.54
TRN-0429,51.156523,71.463418,Downtown,Paper,120,48.93,62,4,0,-10.0,0,6.42,10.05,68.77
TRN-0430,51.200649,71.512312,Industrial,General,120,3.03,73,5,1,-4.6,0,2.88,4.36,19.37
TRN-0431,51.173569,71.433389,Business Center,Organic,1100,76.06,70,5,1,-10.0,0,5.97,7.15,82.5
TRN-0432,51.146779,71.439732,School Zone,Paper,660,29.07,56,6,1,10.4,1,8.4,9.2,52.58
TRN-0433,51.161919,71.394084,School Zone,Organic,660,72.23,2,5,1,9.6,1,7.61,7.64,42.36
TRN-0434,51.209757,71.516827,Industrial,General,1100,20.94,69,6,1,16.0,0,3.99,3.0,32.44
TRN-0435,51.166027,71.467697,Downtown,Paper,1100,32.44,93,6,1,25.0,0,7.73,7.37,70.68
TRN-0436,51.199006,71.421076,Residential,General,240,30.71,62,5,1,13.4,0,5.77,9.51,54.85
TRN-0437,51.166653,71.441262,Downtown,General,1100,20.77,57,3,0,6.2,0,6.59,7.15,43.4
TRN-0438,51.145929,71.478167,Market,Paper,240,39.19,49,2,0,13.9,0,8.44,11.64,66.32
TRN-0439,51.131654,71.443398,School Zone,Paper,120,69.12,9,3,0,7.6,0,6.58,10.02,55.09
TRN-0440,51.198932,71.500591,Park,General,660,8.57,93,5,1,-5.2,1,7.56,7.43,39.73
TRN-0441,51.203111,71.478608,Industrial,Organic,1100,34.84,36,5,1,26.5,0,5.02,4.81,42.47
TRN-0442,51.169358,71.492582,Downtown,General,660,53.4,68,3,0,19.5,0,7.58,8.07,69.42
TRN-0443,51.152062,71.420783,School Zone,Paper,240,42.03,53,0,0,32.8,0,8.6,9.97,62.54
TRN-0444,51.203645,71.430014,Residential,Glass,1100,33.87,67,1,0,-2.1,0,6.76,5.41,36.1
TRN-0445,51.185716,71.439644,Residential,Plastic,240,54.36,8,4,0,-7.0,0,3.88,8.76,37.21
TRN-0446,51.137726,71.42774,School Zone,Organic,660,23.37,67,2,0,1.8,1,6.85,9.22,66.93
TRN-0447,51.157638,71.426268,Business Center,Paper,240,11.97,54,3,0,19.2,0,7.78,13.08,50.27
TRN-0448,51.184848,71.458495,Park,Organic,120,80.01,45,2,0,25.2,0,5.47,11.17,75.33
TRN-0449,51.17263,71.418445,Downtown,Paper,240,54.52,72,0,0,17.7,0,7.15,10.15,72.52
TRN-0450,51.189389,71.501903,Park,Paper,1100,8.61,62,3,0,15.9,0,4.69,4.15,18.86
TRN-0451,51.175191,71.464735,Downtown,General,1100,17.33,73,3,0,25.1,0,6.89,10.09,59.73
TRN-0452,51.163604,71.445255,Business Center,Organic,240,39.16,59,5,1,8.0,0,8.95,13.81,93.6
TRN-0453,51.133518,71.435072,School Zone,General,120,42.8,76,0,0,27.7,0,5.51,11.34,85.46
TRN-0454,51.165019,71.463452,Downtown,Glass,120,10.18,86,3,0,35.0,0,6.93,7.93,37.36
TRN-0455,51.168784,71.474883,Downtown,General,660,71.5,79,5,1,0.2,0,5.37,8.02,88.94
TRN-0456,51.194092,71.440207,Residential,General,240,14.46,94,1,0,10.7,0,4.27,6.99,45.28
TRN-0457,51.163331,71.408613,Business Center,Organic,660,10.54,52,2,0,-4.1,0,8.15,12.22,53.67
TRN-0458,51.156824,71.478019,Market,General,120,30.07,47,0,0,1.5,0,9.17,14.74,76.4
TRN-0459,51.14296,71.425997,School Zone,General,120,33.34,7,4,0,19.1,0,6.76,11.12,40.28
TRN-0460,51.185384,71.479074,Park,Paper,1100,63.56,58,5,1,-7.9,0,6.04,4.82,57.34
TRN-0461,51.175569,71.496729,Park,General,660,55.7,66,3,0,3.9,0,6.29,6.19,52.16
TRN-0462,51.157048,71.445835,Downtown,General,240,62.15,28,2,0,27.7,0,7.32,11.43,59.05
TRN-0463,51.16388,71.421691,Business Center,Plastic,240,36.57,4,5,1,16.9,0,8.08,11.43,37.82
TRN-0464,51.181653,71.417722,Residential,General,240,41.88,82,3,0,24.0,0,4.9,5.81,52.98
TRN-0465,51.196997,71.48488,Park,General,120,41.97,13,2,0,-2.8,0,5.49,7.51,29.75
TRN-0466,51.152841,71.416773,School Zone,General,120,34.42,69,5,1,14.9,0,5.79,10.15,64.62
TRN-0467,51.17191,71.496255,Park,General,660,21.23,94,1,0,35.0,0,6.78,8.95,54.56
TRN-0468,51.152029,71.382722,Business Center,General,240,4.66,89,5,1,5.4,1,9.05,12.03,73.73
TRN-0469,51.167815,71.467558,Downtown,General,240,72.27,21,1,0,7.7,1,6.08,8.68,57.61
TRN-0470,51.138767,71.50914,Market,Paper,240,17.77,59,3,0,21.6,0,7.93,9.99,51.46
TRN-0471,51.191021,71.420405,Residential,Paper,240,41.42,91,1,0,2.3,0,5.86,10.08,66.3
TRN-0472,51.139209,71.474724,Market,General,240,41.1,69,4,0,23.3,0,8.43,12.67,88.11
TRN-0473,51.168063,71.426758,Downtown,General,1100,41.56,28,3,0,-9.4,0,8.0,6.74,43.62
TRN-0474,51.197658,71.44167,Downtown,Organic,240,29.33,10,1,0,-10.0,0,7.0,9.59,30.59
TRN-0475,51.194455,71.433636,Residential,Paper,660,52.95,50,5,1,18.1,0,7.08,7.49,58.4
TRN-0476,51.217543,71.435997,Residential,Plastic,240,71.69,59,6,1,1.3,0,5.41,8.27,69.53
TRN-0477,51.139388,71.477309,Market,Plastic,120,58.34,19,0,0,6.6,0,10.0,14.03,64.71
TRN-0478,51.173586,71.497626,Park,General,120,57.15,37,3,0,25.4,1,5.46,11.92,57.8
TRN-0479,51.176048,71.472052,Park,Organic,660,12.29,41,5,1,22.1,1,3.32,4.4,25.17
TRN-0480,51.199368,71.425775,Residential,Organic,240,75.37,49,5,1,-2.0,0,7.7,9.84,81.42
TRN-0481,51.196791,71.441886,Residential,Organic,660,47.29,6,1,0,20.8,1,6.61,8.5,43.05
TRN-0482,51.206632,71.428771,Residential,General,120,64.37,32,0,0,10.1,0,5.82,8.95,57.23
TRN-0483,51.180106,71.509591,Park,General,660,34.76,81,3,0,19.4,0,5.51,4.48,45.46
TRN-0484,51.191369,71.445163,Residential,General,120,92.47,28,4,0,13.7,0,4.09,9.14,71.98
TRN-0485,51.189622,71.45679,Downtown,General,240,50.0,77,2,0,-5.5,0,5.42,9.71,87.48
TRN-0486,51.20972,71.372856,Residential,General,660,21.88,79,2,0,4.7,0,5.35,6.03,37.69
TRN-0487,51.14945,71.490632,Market,Paper,120,14.12,84,3,0,-10.0,0,10.0,11.88,76.95
TRN-0488,51.208645,71.400804,Residential,General,240,8.42,54,3,0,16.4,1,5.84,10.92,36.66
TRN-0489,51.189463,71.446055,Park,Organic,660,53.8,35,3,0,19.2,1,6.68,9.29,50.43
TRN-0490,51.19653,71.45585,Park,General,660,34.94,25,4,0,4.8,0,6.25,6.05,34.06
TRN-0491,51.150705,71.446841,School Zone,General,660,63.14,52,6,1,12.5,0,7.12,7.25,67.83
TRN-0492,51.187656,71.491919,Park,Organic,120,65.22,74,5,1,1.3,1,6.1,10.28,78.99
TRN-0493,51.190229,71.487729,Park,Paper,120,32.39,80,0,0,30.3,0,6.47,10.66,50.44
TRN-0494,51.187927,71.428437,Residential,General,240,13.54,8,2,0,-2.7,0,5.31,11.57,15.29
TRN-0495,51.122988,71.401651,School Zone,Paper,240,74.57,90,0,0,10.0,0,6.86,8.02,91.56
TRN-0496,51.150181,71.470931,Market,General,240,32.63,29,6,1,-2.9,0,8.95,15.03,60.64
TRN-0497,51.154123,71.464357,Market,General,240,60.96,25,4,0,17.1,0,6.15,11.85,61.96
TRN-0498,51.211257,71.486509,Park,Plastic,240,25.21,33,1,0,27.5,0,5.11,5.12,30.89
TRN-0499,51.201729,71.422059,Residential,General,240,13.17,36,5,1,-10.0,0,6.19,8.22,27.77
TRN-0500,51.161429,71.48274,Market,Paper,120,45.74,18,3,0,22.5,0,8.96,11.43,40.06
TRN-0501,51.14382,71.44014,School Zone,General,240,38.48,32,0,0,35.0,0,7.48,11.94,58.2
TRN-0502,51.139154,71.382297,Business Center,Paper,240,47.34,81,1,0,15.7,0,7.75,8.95,78.57
TRN-0503,51.156639,71.406135,Business Center,Organic,240,22.18,3,5,1,5.2,0,5.6,12.2,26.72
